Species,ProteinGroup,log2_diff,log2_mean,max_cv,min_n,max_qval,p_value,p_adj
HUMAN,Q9BR76,0.006594658,9.667258,8.32484,3,0.000142572,0.9435255,0.99997884
HUMAN,Q9BRA2,-0.03345585,11.308997,4.5513415,3,0.000142572,0.5225494,0.99997884
HUMAN,Q9BRD0,-0.00022315979,10.712917,11.345895,3,0.000142572,0.9983022,0.99997884
HUMAN,Q9BRF8,0.019569397,8.770371,16.941896,3,0.000142572,0.9051066,0.99997884
HUMAN,Q9BRG1,-0.08645916,8.497713,8.635081,3,0.000142572,0.26546046,0.78506774
HUMAN,Q9BRJ2,-0.09492302,10.435887,10.748952,3,0.000142572,0.40885776,0.99997884
HUMAN,Q9BRJ6,-0.15381193,6.9175997,11.999024,3,0.000142572,0.30290335,0.85367274
HUMAN,Q9BRJ7,-0.046598434,9.712525,9.759564,3,0.000142572,0.5985802,0.99997884
HUMAN,Q9BRK5,-0.0005264282,9.178084,15.327255,3,0.000142572,0.99722147,0.99997884
HUMAN,Q9BRP1,-0.10309696,8.806371,16.386494,3,0.000142572,0.57861435,0.99997884
HUMAN,Q9BRP4,-0.05504799,9.5383215,10.564218,3,0.000142572,0.567363,0.99997884
HUMAN,Q9BRP8,-0.0915184,8.244656,4.0855184,3,0.000142572,0.09789548,0.35373628
HUMAN,Q9BRQ8,-0.16916656,10.555011,19.768826,3,0.000142572,0.36161727,0.94540846
HUMAN,Q9BRR8,-0.12533665,8.45499,16.009768,3,0.000142572,0.48158866,0.99997884
HUMAN,Q9BRS2,-0.02609253,9.027533,9.545723,3,0.000142572,0.79362226,0.99997884
HUMAN,Q9BRT2,-0.09153938,8.200459,16.756947,3,0.000142572,0.59135616,0.99997884
HUMAN,Q9BRT3,-0.20113564,9.372385,26.222502,3,0.000142572,0.42218626,0.99997884
HUMAN,Q9BRT6,0.08085537,9.908287,22.11308,3,0.000142572,0.6866971,0.99997884
HUMAN,Q9BRT8;Q8IUF1,0.18442726,10.923134,25.198261,3,0.000142572,0.49679187,0.99997884
HUMAN,Q9BRT9,0.016939163,8.920338,7.612851,3,0.000142572,0.82405806,0.99997884
HUMAN,Q9BRU9,-0.09350586,9.71592,20.957409,3,0.000142572,0.6199884,0.99997884
HUMAN,Q9BRV8,-0.13047886,8.356251,18.414516,3,0.000142572,0.52466,0.99997884
HUMAN,Q9BRX2,0.0879097,10.2501,8.81873,3,0.000142572,0.37724665,0.9656384
HUMAN,Q9BRX5,-0.13538551,10.454213,7.4342823,3,0.000142572,0.10639535,0.37999177
HUMAN,Q9BRX9,0.040079117,7.0895677,11.860085,3,0.000142572,0.75353163,0.99997884
HUMAN,Q9BRZ2,-0.03550434,12.124153,12.706492,3,0.000142572,0.7523972,0.99997884
HUMAN,Q9BS16,-0.26965714,8.685689,24.794205,3,0.000142572,0.27357754,0.79856586
HUMAN,Q9BS26,-0.033999443,10.304233,10.838208,3,0.000142572,0.7635089,0.99997884
HUMAN,Q9BSC4,-0.061487198,11.368057,6.1983256,3,0.000142572,0.36077952,0.9447457
HUMAN,Q9BSD7,0.018649101,9.873072,9.499815,3,0.000142572,0.84966826,0.99997884
HUMAN,Q9BSF4,0.014593124,9.888517,12.679697,3,0.000142572,0.91752195,0.99997884
HUMAN,Q9BSH4,-0.039586067,9.772026,10.691007,3,0.000142572,0.7351242,0.99997884
HUMAN,Q9BSJ2,-0.07259655,9.606049,13.899452,3,0.000142572,0.57956696,0.99997884
HUMAN,Q9BSJ8,-0.04665184,9.604239,13.227622,3,0.000142572,0.7443086,0.99997884
HUMAN,Q9BSK2,-0.30070448,6.8145504,15.361924,3,0.00026277755,0.11284439,0.39862236
HUMAN,Q9BSL1,0.011255264,10.824872,6.808125,3,0.000142572,0.8775124,0.99997884
HUMAN,Q9BSM1,-0.0295887,9.698116,12.442291,3,0.000142572,0.78451926,0.99997884
HUMAN,Q9BSR8,0.18292141,10.003559,12.163289,3,0.000142572,0.15272819,0.51077867
HUMAN,Q9BSV6,0.028359413,8.267305,20.371252,3,0.000142572,0.9004011,0.99997884
HUMAN,Q9BSY4,0.05437851,8.608407,11.642881,3,0.000142572,0.5725411,0.99997884
HUMAN,Q9BT09,-0.07566261,9.430454,11.031229,3,0.000142572,0.52139926,0.99997884
HUMAN,Q9BT25,0.0983572,8.423434,17.97104,3,0.000142572,0.57594454,0.99997884
HUMAN,Q9BT73,-0.0020885468,9.496032,11.665627,3,0.000142572,0.9848611,0.99997884
HUMAN,Q9BT78,-0.015129089,10.704503,8.448531,3,0.000142572,0.8493254,0.99997884
HUMAN,Q9BTA9,0.05476284,8.44621,16.753044,3,0.000142572,0.69104666,0.99997884
HUMAN,Q9BTC0,-0.10254669,11.489313,10.14312,3,0.000142572,0.26280355,0.7797309
HUMAN,Q9BTC8,-0.031770706,8.441826,19.018194,3,0.000142572,0.849123,0.99997884
HUMAN,Q9BTD8,-0.010268211,8.909183,12.691248,3,0.000142572,0.9249243,0.99997884
HUMAN,Q9BTE1,-0.06027794,9.211411,21.95651,3,0.000142572,0.7351977,0.99997884
HUMAN,Q9BTE3,-0.0068883896,9.069525,12.113542,3,0.000142572,0.95921284,0.99997884
HUMAN,Q9BTE6,0.02804184,9.476863,10.346409,3,0.000142572,0.7824788,0.99997884
HUMAN,Q9BTE7,-0.06725788,10.002843,12.772493,3,0.000142572,0.6506516,0.99997884
HUMAN,Q9BTL3,-0.1969223,8.384706,19.857147,3,0.000142572,0.27651244,0.8023699
HUMAN,Q9BTM9,-0.14412403,10.271782,11.345607,3,0.000142572,0.25748897,0.7689006
HUMAN,Q9BTT0,-0.049800873,12.394654,12.068409,3,0.000142572,0.6640121,0.99997884
HUMAN,Q9BTT4,0.11916447,7.6255975,37.01806,3,0.000142572,0.72308207,0.99997884
HUMAN,Q9BTU6,-0.046714306,7.70551,19.05067,3,0.000142572,0.7780946,0.99997884
HUMAN,Q9BTV4,0.2333746,8.01023,15.546479,3,0.000142572,0.1939445,0.6218658
HUMAN,Q9BTW9,-0.08732033,11.377058,8.911967,3,0.000142572,0.3902145,0.9813015
HUMAN,Q9BTY7,-0.003437996,10.449228,7.118351,3,0.000142572,0.96585935,0.99997884
HUMAN,Q9BTZ2,0.02640152,8.532972,19.948765,3,0.000142572,0.8801005,0.99997884
HUMAN,Q9BU61,-0.170434,10.858028,8.727095,3,0.000142572,0.1430098,0.48403317
HUMAN,Q9BU76,0.072772026,9.804226,7.504644,3,0.000142572,0.32773054,0.89177847
HUMAN,Q9BU89,0.06900501,10.74682,13.417855,3,0.000142572,0.6461546,0.99997884
HUMAN,Q9BUB5,0.18233013,8.466829,14.673401,3,0.00027401015,0.20489807,0.6491706
HUMAN,Q9BUB7,0.010993004,8.561466,18.282839,3,0.000142572,0.94555545,0.99997884
HUMAN,Q9BUE0,0.05275154,8.9144535,25.629354,3,0.00039011703,0.815636,0.99997884
HUMAN,Q9BUE6,0.30403614,8.595438,26.360428,3,0.000142572,0.34286496,0.9141181
HUMAN,Q9BUF5,-0.017144203,14.589324,7.971937,3,0.000142572,0.826489,0.99997884
HUMAN,Q9BUH6,0.023672104,9.99676,4.6741014,3,0.000142572,0.6140317,0.99997884
HUMAN,Q9BUI4,-0.12963009,7.940229,12.703788,3,0.000142572,0.34931344,0.9256012
HUMAN,Q9BUJ2,-0.013363838,10.69826,7.6518726,3,0.000142572,0.87756586,0.99997884
HUMAN,Q9BUK6,-0.06876469,9.127704,9.88001,3,0.000142572,0.4331833,0.99997884
HUMAN,Q9BUL5,-0.03852272,9.851558,6.853975,3,0.000142572,0.57379144,0.99997884
HUMAN,Q9BUL8,-0.02189064,10.4515295,9.952337,3,0.000142572,0.82457894,0.99997884
HUMAN,Q9BUL9,-0.24128532,8.319198,7.5369973,3,0.000142572,0.02875082,0.1151457
HUMAN,Q9BUP3,-0.056346893,9.915242,13.239781,3,0.000142572,0.69121134,0.99997884
HUMAN,Q9BUQ8,6.0081482e-5,11.237147,8.612253,3,0.000142572,0.99951315,0.99997884
HUMAN,Q9BUR4,-0.010982513,8.477838,25.76602,3,0.000142572,0.96395123,0.99997884
HUMAN,Q9BUR5,-0.07314396,10.686525,11.245761,3,0.000142572,0.5326435,0.99997884
HUMAN,Q9BUT9,0.3375249,7.048526,21.523855,3,0.000142572,0.1220604,0.42536998
HUMAN,Q9BUZ4,-0.06312609,7.6996064,39.075226,3,0.00053255225,0.86848885,0.99997884
HUMAN,Q9BV19,0.22131538,7.7107635,25.705084,3,0.000142572,0.30820775,0.8598565
HUMAN,Q9BV20,-0.026963234,9.483178,8.564663,3,0.000142572,0.7639789,0.99997884
HUMAN,Q9BV38,-0.09220028,10.548033,7.221627,3,0.000142572,0.21882811,0.68309855
HUMAN,Q9BV40,-0.12536621,11.092417,9.843612,3,0.000142572,0.21553667,0.6751047
HUMAN,Q9BV44,-0.11333752,9.556564,12.132394,3,0.000142572,0.3378793,0.9090696
HUMAN,Q9BV57,-0.0277462,9.617979,12.865859,3,0.000142572,0.845857,0.99997884
HUMAN,Q9BV68,-0.046141624,9.9982195,10.865089,3,0.000142572,0.64275205,0.99997884
HUMAN,Q9BV79,-0.053041458,10.573686,17.566633,3,0.000142572,0.7747654,0.99997884
HUMAN,Q9BV86,-0.007229805,9.645576,7.4543047,3,0.000142572,0.9236287,0.99997884
HUMAN,Q9BVA0,0.035388947,8.538047,12.746225,3,0.000142572,0.7814838,0.99997884
HUMAN,Q9BVC4,0.06113243,10.126453,10.691152,3,0.000142572,0.5916844,0.99997884
HUMAN,Q9BVC5,0.044465065,9.209836,15.065136,3,0.000142572,0.7657755,0.99997884
HUMAN,Q9BVC6,-0.122499466,10.513563,13.431006,3,0.000142572,0.36536855,0.9506049
HUMAN,Q9BVG4,-0.012135506,9.436237,7.612271,3,0.000142572,0.86218077,0.99997884
HUMAN,Q9BVI4,-0.017077446,9.490554,14.212305,3,0.000142572,0.916981,0.99997884
HUMAN,Q9BVJ6,-0.0366354,11.09999,7.6556754,3,0.000142572,0.63434815,0.99997884
HUMAN,Q9BVJ7,0.18358803,10.9464655,14.189035,3,0.000142572,0.21570835,0.6753154
HUMAN,Q9BVK6,0.13453484,8.399103,11.811657,3,0.000142572,0.33557108,0.90436405
HUMAN,Q9BVL2,0.043901443,9.327711,12.108554,3,0.000142572,0.74379563,0.99997884
HUMAN,Q9BVL4,0.035215855,5.7940273,17.807858,3,0.00026277755,0.82497793,0.99997884
HUMAN,Q9BVP2,-0.026439667,10.331344,9.7618475,3,0.000142572,0.79969114,0.99997884
HUMAN,Q9BVQ7,0.04392147,9.299162,14.167557,3,0.000142572,0.72432286,0.99997884
HUMAN,Q9BVS4,-0.09438324,9.424029,9.913371,3,0.000142572,0.41576153,0.99997884
HUMAN,Q9BVT8,-0.06013584,7.7627354,15.808199,3,0.000142572,0.681399,0.99997884
HUMAN,Q9BVV7,-0.13046265,9.939725,8.404294,3,0.000142572,0.14493251,0.48854288
HUMAN,Q9BVW5,-0.1954174,6.381617,13.146136,3,0.000142572,0.19936706,0.63647884
HUMAN,Q9BW19,0.122299194,9.593362,3.4735072,3,0.000142572,0.0150206005,0.06408525
HUMAN,Q9BW27,-0.01853466,11.776881,12.074258,3,0.000142572,0.88735175,0.99997884
HUMAN,Q9BW61,0.12589073,9.4531145,21.462742,3,0.000142572,0.56338316,0.99997884
HUMAN,Q9BW66,-0.09788895,9.120368,14.535248,3,0.000142572,0.46625546,0.99997884
HUMAN,Q9BW71,-0.15824032,7.2926292,17.796267,3,0.000142572,0.32189283,0.8821828
HUMAN,Q9BW85,-0.024968147,9.371998,15.403926,3,0.000142572,0.8706474,0.99997884
HUMAN,Q9BW91,0.012248039,9.548829,11.395998,3,0.000142572,0.9168778,0.99997884
HUMAN,Q9BW92,-0.037543297,10.61537,7.3420215,3,0.000142572,0.66236603,0.99997884
HUMAN,Q9BWD1,0.016480446,11.2451315,9.46595,3,0.000142572,0.8698372,0.99997884
HUMAN,Q9BWE0,0.11562824,8.7214985,14.74075,3,0.000142572,0.44662434,0.99997884
HUMAN,Q9BWF3,-0.06768894,11.662575,8.37615,3,0.000142572,0.4505279,0.99997884
HUMAN,Q9BWH2,-0.11153984,9.95999,12.826315,3,0.000142572,0.3385752,0.9098004
HUMAN,Q9BWH6,0.12164879,8.337535,4.338662,3,0.000142572,0.048943017,0.1867631
HUMAN,Q9BWJ5,-0.074175835,8.673298,20.008999,3,0.000142572,0.71347135,0.99997884
HUMAN,Q9BWS9,0.024983406,10.017667,20.643942,3,0.000142572,0.88973373,0.99997884
HUMAN,Q9BWT3,-0.07355356,7.648364,17.78556,3,0.000142572,0.6859712,0.99997884
HUMAN,Q9BWT6,-0.38373423,7.1631474,30.187225,3,0.000142572,0.13223143,0.4527649
HUMAN,Q9BWU0,0.039043427,9.362519,9.989024,3,0.000142572,0.680548,0.99997884
HUMAN,Q9BWW4,-0.070459366,10.160017,8.350528,3,0.000142572,0.4494293,0.99997884
HUMAN,Q9BX10,0.037762642,10.833905,10.203041,3,0.000142572,0.72861904,0.99997884
HUMAN,Q9BX40,0.07232189,9.505015,8.4387865,3,0.000142572,0.4700061,0.99997884
HUMAN,Q9BX68,0.011006355,9.365222,8.698122,3,0.000142572,0.8921036,0.99997884
HUMAN,Q9BXB4,0.12417364,6.6496654,18.033081,3,0.0007270084,0.5498184,0.99997884
HUMAN,Q9BXJ9,-0.029597282,11.822958,7.127856,3,0.000142572,0.71492034,0.99997884
HUMAN,Q9BXK5,-0.045324326,9.865518,14.881195,3,0.000142572,0.7447842,0.99997884
HUMAN,Q9BXL5,-0.055495262,10.909278,6.24935,3,0.000142572,0.3979487,0.99188143
HUMAN,Q9BXP5,0.005549431,10.855706,7.5529914,3,0.000142572,0.94894964,0.99997884
HUMAN,Q9BXR0,0.06699085,9.802093,4.0224385,3,0.000142572,0.13876085,0.47177157
HUMAN,Q9BXS5,-0.043147087,10.980009,9.655417,3,0.000142572,0.70034945,0.99997884
HUMAN,Q9BXS6,0.10382557,9.071877,10.410484,3,0.000142572,0.32210264,0.8821828
HUMAN,Q9BXV9,0.14762211,8.074754,18.554974,3,0.000142572,0.37118155,0.9565738
HUMAN,Q9BXW7,0.0030622482,8.331826,13.910401,3,0.000142572,0.9838963,0.99997884
HUMAN,Q9BXW9,-0.16075516,10.807826,9.569452,3,0.000142572,0.12999536,0.44747737
HUMAN,Q9BXY0,-0.0134038925,10.1336975,7.895736,3,0.000142572,0.87101096,0.99997884
HUMAN,Q9BY32,-0.051421165,8.809911,23.008787,3,0.000142572,0.83029515,0.99997884
HUMAN,Q9BY42,-0.106505394,7.216793,10.997708,3,0.000142572,0.3814665,0.9689705
HUMAN,Q9BY43,0.026049614,10.252666,11.57808,3,0.000142572,0.8145879,0.99997884
HUMAN,Q9BY44,-0.005177498,10.142355,9.899561,3,0.000142572,0.95849895,0.99997884
HUMAN,Q9BY77,-0.014080048,10.493121,7.0387845,3,0.000142572,0.8605605,0.99997884
HUMAN,Q9BYB4,-0.054771423,9.661099,12.842104,3,0.000142572,0.67886674,0.99997884
HUMAN,Q9BYC8,-0.07753754,8.233246,9.7170105,3,0.000142572,0.45363685,0.99997884
HUMAN,Q9BYC9,-0.15786457,9.614255,20.571041,3,0.000142572,0.4857573,0.99997884
HUMAN,Q9BYD1,0.044353485,9.959382,14.948736,3,0.000142572,0.7527064,0.99997884
HUMAN,Q9BYD2,0.23628902,10.732451,14.134322,3,0.000142572,0.15465751,0.5156313
HUMAN,Q9BYD3,-0.005142212,10.442883,16.832762,3,0.000142572,0.97831845,0.99997884
HUMAN,Q9BYD6,-0.065639496,10.268351,7.925546,3,0.000142572,0.44308662,0.99997884
HUMAN,Q9BYE7,-0.046323776,10.88122,21.78511,3,0.000142572,0.823986,0.99997884
HUMAN,Q9BYG3,0.070607185,11.321026,10.745148,3,0.000142572,0.55169314,0.99997884
HUMAN,Q9BYG5,-0.08097935,9.019115,24.520489,3,0.000142572,0.72998893,0.99997884
HUMAN,Q9BYJ9,0.069301605,10.012858,13.526524,3,0.000142572,0.58647263,0.99997884
HUMAN,Q9BYN0,0.0645895,7.7467055,27.898878,3,0.00087249157,0.83086157,0.99997884
HUMAN,Q9BYN8,0.016082764,9.617709,9.49393,3,0.000142572,0.83806264,0.99997884
HUMAN,Q9BYT8,-0.039845467,10.057083,10.151446,3,0.000142572,0.68984884,0.99997884
HUMAN,Q9BYW2,-0.09348583,9.286024,8.273171,3,0.000142572,0.26261812,0.77953833
HUMAN,Q9BZ95,-0.14223862,8.920026,8.308109,3,0.000142572,0.16025193,0.5309987
HUMAN,Q9BZD4,0.039753914,9.468284,9.910536,3,0.000142572,0.69040793,0.99997884
HUMAN,Q9BZE1,-0.031949043,9.498927,11.274909,3,0.000142572,0.78205967,0.99997884
HUMAN,Q9BZE2,0.11484051,8.48132,16.06059,3,0.000142572,0.47815114,0.99997884
HUMAN,Q9BZE4,0.004429817,10.187388,11.770847,3,0.000142572,0.96848387,0.99997884
HUMAN,Q9BZE9,-0.030454636,8.918886,10.156278,3,0.000142572,0.7194811,0.99997884
HUMAN,Q9BZF1,0.007981777,7.053002,16.382685,3,0.000142572,0.9554155,0.99997884
HUMAN,Q9BZF3,0.1207037,8.135833,26.71696,3,0.000142572,0.67528737,0.99997884
HUMAN,Q9BZG8,-0.12855053,9.532355,13.225685,3,0.000142572,0.2637211,0.781378
HUMAN,Q9BZH6,-0.16979885,8.61161,16.353308,3,0.000142572,0.3729495,0.95895374
HUMAN,Q9BZI7,0.024378777,9.105595,12.058712,3,0.000142572,0.8524979,0.99997884
HUMAN,Q9BZJ0,-0.04280567,9.135084,8.744632,3,0.000142572,0.6229991,0.99997884
HUMAN,Q9BZK7,-0.012681961,11.422722,7.3335295,3,0.000142572,0.87036,0.99997884
HUMAN,Q9BZL1,0.009815216,9.183341,9.604513,3,0.000142572,0.90455693,0.99997884
HUMAN,Q9BZL6,0.057600975,9.180665,14.343473,3,0.000142572,0.64133894,0.99997884
HUMAN,Q9BZQ8,-0.09764004,9.225724,17.6503,3,0.000142572,0.59261805,0.99997884
HUMAN,Q9BZV1,0.11393547,9.393307,15.909215,3,0.000142572,0.47356442,0.99997884
HUMAN,Q9BZX2,-0.029214859,10.064747,9.710173,3,0.000142572,0.7947809,0.99997884
HUMAN,Q9BZZ5,-0.011352539,11.212242,10.951427,3,0.000142572,0.9210106,0.99997884
HUMAN,Q9C005,-0.0017948151,10.65445,8.94278,3,0.000142572,0.9810169,0.99997884
HUMAN,Q9C037,-0.029548168,7.38519,7.2774243,3,0.000142572,0.7018649,0.99997884
HUMAN,Q9C073,-0.24989891,8.815265,35.271927,3,0.000142572,0.39340162,0.98551697
HUMAN,Q9C0B1,-0.04891014,8.143023,12.931164,3,0.000142572,0.7453357,0.99997884
HUMAN,Q9C0B5,-0.19932556,9.098233,10.120074,3,0.000142572,0.1345234,0.4596394
HUMAN,Q9C0B7,-0.13277006,7.9505997,32.78503,3,0.000142572,0.6642139,0.99997884
HUMAN,Q9C0C2,-0.08116722,10.385214,12.112108,3,0.000142572,0.50726956,0.99997884
HUMAN,Q9C0C4,-0.08842087,9.086667,13.570812,3,0.000142572,0.5143137,0.99997884
HUMAN,Q9C0C9,0.016500473,11.004889,10.416897,3,0.000142572,0.89073396,0.99997884
HUMAN,Q9C0D3,0.03376007,7.6484666,15.803971,3,0.000142572,0.83236235,0.99997884
HUMAN,Q9C0E2,-0.07113743,9.379196,13.759972,3,0.000142572,0.53659284,0.99997884
HUMAN,Q9C0E8,-0.044418335,7.9639897,23.943659,3,0.000142572,0.86759514,0.99997884
HUMAN,Q9C0F1,-0.24402809,9.801452,18.152817,3,0.000142572,0.1940206,0.6218658
HUMAN,Q9C0J8,-0.07514191,10.0814495,7.4164095,3,0.000142572,0.2821364,0.8132167
HUMAN,Q9GZL7,0.0065717697,10.622918,8.043774,3,0.000142572,0.9411462,0.99997884
HUMAN,Q9GZN1,0.04997158,9.333942,14.531836,3,0.000142572,0.6905006,0.99997884
HUMAN,Q9GZN8,0.0097026825,9.606043,11.1073265,3,0.000142572,0.9248666,0.99997884
HUMAN,Q9GZP4,-0.05337715,10.108053,11.71793,3,0.000142572,0.6900918,0.99997884
HUMAN,Q9GZQ3,0.18790436,9.375968,35.653942,3,0.000142572,0.53998023,0.99997884
HUMAN,Q9GZR2,-0.024018288,10.07027,13.925606,3,0.000142572,0.8494153,0.99997884
HUMAN,Q9GZR7,0.013720512,9.058694,13.022421,3,0.000142572,0.9273078,0.99997884
HUMAN,Q9GZS1,-0.046886444,10.050888,4.8653154,3,0.000142572,0.3853548,0.97476524
HUMAN,Q9GZS3,-0.012571335,10.970403,4.0609565,3,0.000142572,0.779025,0.99997884
HUMAN,Q9GZT3,-0.008239746,11.9173155,8.005581,3,0.000142572,0.9053342,0.99997884
HUMAN,Q9GZT8,-0.058638573,9.88455,9.699491,3,0.000142572,0.5915037,0.99997884
HUMAN,Q9GZT9,-0.014798164,9.546245,16.988144,3,0.000142572,0.9261021,0.99997884
HUMAN,Q9GZU8,-0.008282661,8.463763,9.610491,3,0.000142572,0.9320841,0.99997884
HUMAN,Q9GZY4,0.17704058,8.083568,50.524185,3,0.000142572,0.7282695,0.99997884
HUMAN,Q9GZY8,-0.18040085,9.709417,8.915672,3,0.000142572,0.09956141,0.35895383
HUMAN,Q9GZZ1,0.014592171,10.793445,10.313628,3,0.000142572,0.8927409,0.99997884
HUMAN,Q9GZZ9,-0.032958984,8.721144,4.661642,3,0.000142572,0.45253986,0.99997884
HUMAN,Q9H000,-0.040127754,10.813458,18.194775,3,0.000142572,0.82078266,0.99997884
HUMAN,Q9H019,0.10628891,8.867886,10.121339,3,0.000142572,0.339043,0.9098004
HUMAN,Q9H061,-0.059009552,11.010696,12.071511,3,0.000142572,0.6489635,0.99997884
HUMAN,Q9H074,-0.1200552,10.583009,8.413098,3,0.000142572,0.22823578,0.7044845
HUMAN,Q9H078,-0.017751694,9.423192,10.366201,3,0.000142572,0.8701026,0.99997884
HUMAN,Q9H081,0.06274128,10.342232,12.569576,3,0.000142572,0.58164316,0.99997884
HUMAN,Q9H082,-0.118769646,11.782738,6.6960897,3,0.000142572,0.13136208,0.45050368
HUMAN,Q9H089,-0.0749712,9.632973,8.129271,3,0.000142572,0.43473792,0.99997884
HUMAN,Q9H0A0,-0.06443691,12.845869,6.7786593,3,0.000142572,0.40525964,0.99932116
HUMAN,Q9H0A8,0.041945457,10.158151,16.090717,3,0.000142572,0.75589347,0.99997884
HUMAN,Q9H0B6,-0.13436031,9.391179,11.075903,3,0.000142572,0.21517994,0.67431384
HUMAN,Q9H0C8,0.016534805,9.371727,12.7666445,3,0.000142572,0.8752546,0.99997884
HUMAN,Q9H0D6,-0.034373283,11.40506,11.066048,3,0.000142572,0.75383806,0.99997884
HUMAN,Q9H0E2,-0.2002182,9.277777,17.184366,3,0.000142572,0.26595193,0.7851105
HUMAN,Q9H0E3,0.10290718,9.460278,13.908228,3,0.000142572,0.47427046,0.99997884
HUMAN,Q9H0E9,-0.06460476,10.294108,12.241524,3,0.000142572,0.5587453,0.99997884
HUMAN,Q9H0G5,-0.16672325,9.575173,14.82206,3,0.000142572,0.28090525,0.8108726
HUMAN,Q9H0H0,-0.029427528,9.838052,18.277435,3,0.000142572,0.87264585,0.99997884
HUMAN,Q9H0H5,-0.057395935,8.350064,14.491689,3,0.000142572,0.6758871,0.99997884
HUMAN,Q9H0K6,-0.034787178,9.815574,12.183227,3,0.000142572,0.79218346,0.99997884
HUMAN,Q9H0L4,-0.08275032,9.114205,10.0472765,3,0.000142572,0.4070263,0.9997883
HUMAN,Q9H0P0,-0.058434486,10.502927,9.0182705,3,0.000142572,0.48039317,0.99997884
HUMAN,Q9H0R4,0.078763485,7.269378,10.533442,3,0.000142572,0.38950998,0.9800289
HUMAN,Q9H0R6,-0.0703516,10.4313,7.793254,3,0.000142572,0.34043083,0.9110081
HUMAN,Q9H0S4,-0.035567284,10.28922,11.454656,3,0.000142572,0.71771383,0.99997884
HUMAN,Q9H0U4,0.033327103,11.464575,10.651322,3,0.000142572,0.7832132,0.99997884
HUMAN,Q9H0U6,-0.1292715,9.520468,9.930528,3,0.000142572,0.24534899,0.74468195
HUMAN,Q9H0W8,-0.08330917,8.491867,13.018127,3,0.000142572,0.55835176,0.99997884
HUMAN,Q9H0W9,0.026350021,8.741077,11.525194,3,0.000142572,0.7920868,0.99997884
HUMAN,Q9H0Z9,-0.03175068,8.895314,24.158045,3,0.000142572,0.9089063,0.99997884
HUMAN,Q9H173,-0.04398346,8.680564,9.023933,3,0.000142572,0.67337686,0.99997884
HUMAN,Q9H1A4,-0.0689764,9.226635,11.182979,3,0.000142572,0.5234394,0.99997884
HUMAN,Q9H1A7,-0.3056879,10.327123,5.854833,3,0.000142572,0.004528932,0.022327082
HUMAN,Q9H1B7,0.1956129,8.573886,13.239485,3,0.000142572,0.14922594,0.50087875
HUMAN,Q9H1D9,-0.21703434,7.8942447,11.464652,3,0.000142572,0.10464764,0.37416303
HUMAN,Q9H1E3,-0.012607574,10.38298,6.3166084,3,0.000142572,0.84628516,0.99997884
HUMAN,Q9H1H9,-0.21304512,9.128803,8.378233,3,0.000142572,0.07660386,0.2837765
HUMAN,Q9H1I8,-0.06524372,8.075634,12.282177,3,0.000142572,0.6306109,0.99997884
HUMAN,Q9H1K1,-0.10268116,10.353874,11.113058,3,0.000142572,0.37231508,0.95827055
HUMAN,Q9H1Y0,-0.012066841,9.032273,16.907286,3,0.000142572,0.93299407,0.99997884
HUMAN,Q9H223,-0.0051460266,11.051477,10.983273,3,0.000142572,0.9660296,0.99997884
HUMAN,Q9H257,-0.15275002,7.967049,7.827164,3,0.000142572,0.0719114,0.2683918
HUMAN,Q9H267,0.009972572,9.113321,12.586847,3,0.000142572,0.9398208,0.99997884
HUMAN,Q9H269,0.10014725,9.219861,16.802042,3,0.000142572,0.578248,0.99997884
HUMAN,Q9H270,-0.080696106,9.353819,15.472354,3,0.000142572,0.5825308,0.99997884
HUMAN,Q9H299,0.034981728,10.7376995,7.6593437,3,0.000142572,0.67496294,0.99997884
HUMAN,Q9H2C0,-0.4239273,8.379845,18.67862,3,0.000142572,0.09182503,0.33422863
HUMAN,Q9H2D1,-0.05778694,9.653991,4.8899803,3,0.000142572,0.26794752,0.78954667
HUMAN,Q9H2F5,0.32968903,4.260534,13.990905,3,0.00026277755,0.06521863,0.24468334
HUMAN,Q9H2G2,-0.061079025,10.552386,7.2032266,3,0.000142572,0.47058702,0.99997884
HUMAN,Q9H2H8,0.062307358,10.105371,22.144632,3,0.000142572,0.7316986,0.99997884
HUMAN,Q9H2J4,-0.0005750656,11.100564,16.122501,3,0.000142572,0.99690086,0.99997884
HUMAN,Q9H2K8,-0.03287506,9.830167,14.422122,3,0.000142572,0.8141042,0.99997884
HUMAN,Q9H2M9,-0.040649414,9.750178,7.9266624,3,0.000142572,0.66098773,0.99997884
HUMAN,Q9H2P0,-0.05573845,9.559417,3.4969592,3,0.000142572,0.16714905,0.55046844
HUMAN,Q9H2P9,-0.032940865,10.258185,9.794435,3,0.000142572,0.7341712,0.99997884
HUMAN,Q9H2S9,0.061847687,6.845898,26.044395,3,0.000142572,0.8061115,0.99997884
HUMAN,Q9H2U1,-0.03538704,10.255446,15.24974,3,0.000142572,0.8152554,0.99997884
HUMAN,Q9H2U2,0.03932762,12.057313,9.471604,3,0.000142572,0.71090114,0.99997884
HUMAN,Q9H2V7,0.032788754,7.2340107,5.087724,3,0.000142572,0.5545684,0.99997884
HUMAN,Q9H2W6,-0.027246475,9.832713,13.576931,3,0.000142572,0.8369666,0.99997884
HUMAN,Q9H2Y7,-0.100268364,9.191153,9.07008,3,0.000142572,0.28205577,0.8132167
