Species,ProteinGroup,log2_diff,log2_mean,max_cv,min_n,max_qval,p_value,p_adj
HUMAN,Q08378,-0.0036010742,24.847164,2.4810064,3,8.2542305e-5,0.88773495,0.9251262
HUMAN,Q08379,-0.05826378,23.233528,2.9218361,3,8.2542305e-5,0.13011827,0.21750629
HUMAN,Q08380,-0.16396904,23.519852,3.6972544,3,8.2542305e-5,0.00871382,0.020544944
HUMAN,Q08426,0.010215759,24.314043,6.1961346,3,8.2542305e-5,0.8613282,0.90817386
HUMAN,Q08495,0.035881042,16.584652,17.716318,3,8.2542305e-5,0.83933914,0.8924862
HUMAN,Q08499,-0.09339142,24.136395,4.2900376,3,8.2542305e-5,0.09643899,0.16949117
HUMAN,Q08623,-0.029880524,22.466822,11.795719,3,8.2542305e-5,0.79575354,0.8611354
HUMAN,Q08722,0.19466972,21.655144,4.2776303,3,8.2542305e-5,0.007409801,0.017625283
HUMAN,Q08752,0.04339409,23.286716,3.9777846,3,8.2542305e-5,0.31858397,0.44051567
HUMAN,Q08945,-0.17324448,25.161089,2.5041296,3,8.2542305e-5,0.00078689266,0.0021155516
HUMAN,Q08AD1,0.05488968,21.9303,4.1050563,3,8.2542305e-5,0.16644965,0.26558915
HUMAN,Q08AE8,-0.13182068,20.495268,13.095619,3,8.2542305e-5,0.27406564,0.39300615
HUMAN,Q08AF3,-0.01750946,24.267595,4.302622,3,8.2542305e-5,0.6873991,0.77726614
HUMAN,Q08AG7,-0.20443535,21.62314,11.306255,3,8.2542305e-5,0.1304086,0.21790111
HUMAN,Q08AM6,-0.0046920776,21.979176,3.0482254,3,8.2542305e-5,0.85973144,0.90737736
HUMAN,Q08AN1,0.23488426,20.483534,14.301246,3,0.00047062515,0.12358764,0.20840742
HUMAN,Q08J23,-0.093875885,25.027779,0.95100844,3,8.2542305e-5,0.00030970937,0.00087677164
HUMAN,Q09028,-0.03337288,23.964197,3.2479925,3,8.2542305e-5,0.3177405,0.43945003
HUMAN,Q09161,-0.07964897,27.098139,2.8230796,3,8.2542305e-5,0.047680285,0.09380671
HUMAN,Q09328,-0.15016556,18.199598,13.17581,3,8.2542305e-5,0.19557919,0.3009716
HUMAN,Q09472,-0.04712677,20.776731,4.1645584,3,8.2542305e-5,0.27346152,0.39245084
HUMAN,Q09666,0.04008484,28.416609,1.5881822,3,8.2542305e-5,0.03076067,0.06404627
HUMAN,Q0JRZ9,0.090890884,23.092379,2.8900483,3,8.2542305e-5,0.03570188,0.0730494
HUMAN,Q0P6H9,0.100515366,19.182283,15.768219,3,8.2542305e-5,0.5220736,0.6367832
HUMAN,Q0PNE2,-0.086566925,20.69429,7.040347,3,8.2542305e-5,0.2879994,0.40798807
HUMAN,Q0VDF9,-0.009210587,24.112293,2.0724921,3,8.2542305e-5,0.69547546,0.7839764
HUMAN,Q0VDG4,-0.18367577,21.91014,5.3680396,3,8.2542305e-5,0.019268088,0.042360324
HUMAN,Q0VG06,-0.103925705,21.422739,10.71227,3,8.2542305e-5,0.3667537,0.49054882
HUMAN,Q0VGL1,0.03354454,21.374226,9.7408495,3,0.0011149101,0.7201849,0.80394906
HUMAN,Q10469,0.0026988983,21.731789,2.4149024,3,8.2542305e-5,0.91632956,0.94473255
HUMAN,Q10471,-0.12613487,23.662842,2.6049984,3,8.2542305e-5,0.0052428045,0.012739308
HUMAN,Q10472,0.03166008,21.843971,5.126754,3,8.2542305e-5,0.47265834,0.5927375
HUMAN,Q10567,-0.039474487,26.59507,1.4203278,3,8.2542305e-5,0.06000369,0.113984354
HUMAN,Q10570,-0.05379677,25.303875,1.8785716,3,8.2542305e-5,0.05650381,0.10842769
HUMAN,Q10589,0.023612976,22.647377,5.3479095,3,8.2542305e-5,0.61183983,0.71402997
HUMAN,Q10713,-0.062400818,23.445707,0.9990727,3,8.2542305e-5,0.003545239,0.008813098
HUMAN,Q11201,0.04275894,16.790546,34.080254,3,8.2542305e-5,0.8990897,0.93245226
HUMAN,Q11206,0.10061836,22.039042,3.831318,3,8.2542305e-5,0.06300488,0.1186587
HUMAN,Q12765,0.08547974,20.377531,10.474341,3,8.2542305e-5,0.44570225,0.56747526
HUMAN,Q12768,-0.04981804,23.057343,1.3655297,3,8.2542305e-5,0.019899905,0.043559
HUMAN,Q12769,-0.12189484,23.479527,2.6627834,3,8.2542305e-5,0.005360461,0.013006873
HUMAN,Q12770,-0.2627182,22.506023,13.855182,3,8.2542305e-5,0.09942665,0.17388389
HUMAN,Q12774,-0.04827881,20.338577,3.2541933,3,8.2542305e-5,0.19684887,0.3025784
HUMAN,Q12788,-0.06165123,24.716244,1.987813,3,8.2542305e-5,0.022491066,0.04856172
HUMAN,Q12789,-0.08366966,22.174517,1.4153261,3,8.2542305e-5,0.0049468414,0.012058987
HUMAN,Q12792,0.0049381256,24.969128,0.7048438,3,8.2542305e-5,0.5505245,0.66185725
HUMAN,Q12794,-0.34343338,16.602825,13.633607,3,0.0013676772,0.060467344,0.11461267
HUMAN,Q12797,-0.028938293,25.152422,1.8830694,3,8.2542305e-5,0.16534242,0.26427647
HUMAN,Q12800,-0.1430378,22.059645,1.3742552,3,8.2542305e-5,0.0004916018,0.0013545414
HUMAN,Q12802,0.03791046,24.710213,3.38275,3,8.2542305e-5,0.2871265,0.40723193
HUMAN,Q12805,-0.11225128,23.625732,2.5108771,3,8.2542305e-5,0.01113606,0.0257827
HUMAN,Q12824,-0.14164162,23.048885,4.3666773,3,8.2542305e-5,0.03524091,0.07231454
HUMAN,Q12830,0.05217552,23.189945,2.5164132,3,8.2542305e-5,0.06756936,0.12603623
HUMAN,Q12834,-0.0867672,24.058231,8.991784,3,8.2542305e-5,0.40368932,0.5271055
HUMAN,Q12846,-0.037260056,22.10391,2.8454597,3,8.2542305e-5,0.1782703,0.28063044
HUMAN,Q12849,-0.027853012,22.643074,5.0981545,3,8.2542305e-5,0.540436,0.65305215
HUMAN,Q12851,0.25436974,18.846926,16.141264,3,8.2542305e-5,0.091729924,0.1626354
HUMAN,Q12857,-0.020271301,20.531536,9.21611,3,8.2542305e-5,0.83912045,0.8924862
HUMAN,Q12860,0.006872177,21.843578,4.4287224,3,8.2542305e-5,0.8745232,0.9165793
HUMAN,Q12872,-0.054229736,21.474873,5.5606675,3,8.2542305e-5,0.31693026,0.43853036
HUMAN,Q12873,-0.054719925,22.039265,2.9294374,3,8.2542305e-5,0.0906195,0.16107972
HUMAN,Q12874,-0.035411835,23.773031,1.9961058,3,8.2542305e-5,0.1560592,0.25193995
HUMAN,Q12882,0.11724281,22.022795,6.2532725,3,8.2542305e-5,0.091286,0.1620387
HUMAN,Q12884,0.10430145,18.734314,17.442055,3,8.2542305e-5,0.58585364,0.69240373
HUMAN,Q12888,0.07196236,23.767042,2.1013584,3,8.2542305e-5,0.012681434,0.028955301
HUMAN,Q12893,-0.01912117,22.498995,12.660701,3,8.2542305e-5,0.8808739,0.9209171
HUMAN,Q12894,-0.031255722,21.42172,6.8686895,3,8.2542305e-5,0.59071344,0.6961712
HUMAN,Q12899,-0.06238556,22.862675,2.3001657,3,8.2542305e-5,0.059616692,0.113302685
HUMAN,Q12904,0.024137497,25.363375,1.1468273,3,8.2542305e-5,0.056991883,0.10922539
HUMAN,Q12905,-0.08149338,27.222036,0.5428766,3,8.2542305e-5,0.00012584281,0.0003797616
HUMAN,Q12906,-0.0029201508,25.937857,2.7448554,3,8.2542305e-5,0.90489477,0.93589693
HUMAN,Q12907,-0.08456421,24.499329,2.4710124,3,8.2542305e-5,0.016650308,0.037121385
HUMAN,Q12913,0.013145447,21.245861,5.274123,3,8.2542305e-5,0.76552176,0.8382071
HUMAN,Q12923,0.018289566,19.799015,15.436038,3,8.2542305e-5,0.9162153,0.9446954
HUMAN,Q12931,-0.04717064,25.498745,2.6360135,3,8.2542305e-5,0.08409486,0.15141088
HUMAN,Q12933,-0.04512024,22.373224,3.9439263,3,8.2542305e-5,0.3340741,0.4565419
HUMAN,Q12948,0.03703499,19.92433,10.005129,3,8.2542305e-5,0.6607247,0.7548103
HUMAN,Q12955,-0.012763977,17.00581,15.304517,3,8.2542305e-5,0.9224343,0.9487581
HUMAN,Q12959,0.026607513,27.058298,3.0990965,3,8.2542305e-5,0.3882616,0.5110013
HUMAN,Q12962,0.076883316,20.75096,8.731851,3,8.2542305e-5,0.4169245,0.5397755
HUMAN,Q12965,-0.012350082,24.127592,2.202328,3,8.2542305e-5,0.5622868,0.67198366
HUMAN,Q12968,0.14914322,20.893202,5.7151403,3,8.2542305e-5,0.03403551,0.07016301
HUMAN,Q12972,-0.043201447,22.453232,5.502196,3,8.2542305e-5,0.3948834,0.5180726
HUMAN,Q12974,-0.07897568,20.90592,6.9218097,3,8.2542305e-5,0.28803134,0.40798807
HUMAN,Q12979,-0.024745941,21.631886,1.693564,3,8.2542305e-5,0.22879955,0.34067404
HUMAN,Q12980,-0.015163422,21.005032,21.493813,3,8.2542305e-5,0.9339593,0.9563756
HUMAN,Q12981,-0.12850952,22.208735,4.4221077,3,8.2542305e-5,0.044257708,0.08790386
HUMAN,Q12982,-0.00017547607,21.298908,8.4630575,3,8.2542305e-5,0.99817866,0.99850947
HUMAN,Q12986,-0.001455307,21.48659,4.0331163,3,8.2542305e-5,0.972328,0.9817602
HUMAN,Q12996,-0.08124161,23.113678,2.7753139,3,8.2542305e-5,0.040049233,0.0807
HUMAN,Q13011,-0.06051445,24.893156,3.5128927,3,8.2542305e-5,0.17803483,0.28040603
HUMAN,Q13017,-0.16217041,21.113659,4.816966,3,8.2542305e-5,0.02590342,0.055160124
HUMAN,Q13029,-0.058296204,19.023808,14.075328,3,8.2542305e-5,0.6969548,0.7852408
HUMAN,Q13033,-0.040237427,21.764412,4.9214354,3,8.2542305e-5,0.45427397,0.57511836
HUMAN,Q13042,0.0055160522,25.374458,2.7311738,3,8.2542305e-5,0.85356224,0.9029539
HUMAN,Q13043,-0.086826324,21.357353,5.3880587,3,8.2542305e-5,0.09971447,0.17425859
HUMAN,Q13045,-0.10953522,23.015728,1.9229939,3,8.2542305e-5,0.0022790688,0.005796885
HUMAN,Q13049,0.12031746,21.267353,11.16593,3,8.2542305e-5,0.2724112,0.39132574
HUMAN,Q13057,-0.05155182,23.920134,2.2794564,3,8.2542305e-5,0.04646319,0.09166611
HUMAN,Q13084,-0.18113327,22.510153,4.678059,3,8.2542305e-5,0.010384523,0.024172496
HUMAN,Q13085,-0.1256504,28.310493,1.6728178,3,8.2542305e-5,0.0007431509,0.0020046479
HUMAN,Q13098,-0.075366974,23.086596,3.823394,3,8.2542305e-5,0.08064711,0.14649214
HUMAN,Q13107,0.0016269684,21.790277,4.939916,3,8.2542305e-5,0.96899164,0.9788826
HUMAN,Q13111,-0.099594116,22.02541,2.843836,3,8.2542305e-5,0.029979508,0.06261418
HUMAN,Q13112,-0.046775818,23.588417,2.8538873,3,8.2542305e-5,0.13106953,0.21882376
HUMAN,Q13114,0.0078125,19.342646,9.760628,3,8.2542305e-5,0.9440083,0.962499
HUMAN,Q13118,0.16931915,13.856157,23.533913,3,0.0024156359,0.48410562,0.6033331
HUMAN,Q13123,0.015060425,22.698427,3.3675208,3,8.2542305e-5,0.6072102,0.7100684
HUMAN,Q13126,-0.13764,25.66801,2.037939,3,8.2542305e-5,0.0013501258,0.0035349333
HUMAN,Q13127,0.017259598,15.828519,12.762665,3,8.2542305e-5,0.8812082,0.92110705
HUMAN,Q13129,0.036582947,20.442053,9.167957,3,8.2542305e-5,0.6746464,0.7664987
HUMAN,Q13131,-0.059185028,22.432365,2.6309686,3,8.2542305e-5,0.08991156,0.15997526
HUMAN,Q13136,0.008722305,21.905365,2.5108929,3,8.2542305e-5,0.6753333,0.7669276
HUMAN,Q13137,-0.06443405,18.197983,8.933136,3,8.2542305e-5,0.47679022,0.59686524
HUMAN,Q13144,-0.022377014,23.421637,2.767259,3,8.2542305e-5,0.42350218,0.54615647
HUMAN,Q13148,-0.04163742,24.417467,0.5210241,3,8.2542305e-5,0.001401069,0.0036584141
HUMAN,Q13151,-0.051416397,25.05294,3.2113118,3,8.2542305e-5,0.11370584,0.19462495
HUMAN,Q13153,0.03550911,18.778759,12.579713,3,8.2542305e-5,0.7961113,0.8613897
HUMAN,Q13155,-0.022537231,24.791348,2.24451,3,8.2542305e-5,0.28698364,0.40712494
HUMAN,Q13158,-0.3189907,22.994349,3.7798605,3,8.2542305e-5,0.0007879199,0.0021174485
HUMAN,Q13162,-0.112838745,25.854778,1.1601653,3,8.2542305e-5,0.0006916141,0.0018719006
HUMAN,Q13163,-0.116975784,18.789103,21.433718,3,8.2542305e-5,0.5270824,0.64079887
HUMAN,Q13164,-0.019939423,16.609814,6.8806105,3,8.2542305e-5,0.7604023,0.83419025
HUMAN,Q13177,0.021547318,24.393667,2.4525409,3,8.2542305e-5,0.44212747,0.5643564
HUMAN,Q13185,-0.012928009,25.995676,1.9835337,3,8.2542305e-5,0.45561904,0.5763982
HUMAN,Q13188,-0.000541687,23.272327,4.5279694,3,8.2542305e-5,0.9888907,0.9927552
HUMAN,Q13190,-0.02673912,23.460117,5.345009,3,8.2542305e-5,0.56612617,0.67527926
HUMAN,Q13200,-0.1108284,24.684898,1.4505891,3,8.2542305e-5,0.0008137314,0.002182362
HUMAN,Q13206,-0.017738342,22.991308,1.2587249,3,8.2542305e-5,0.24479283,0.36017898
HUMAN,Q13214,-0.05638504,23.250105,1.2732017,3,8.2542305e-5,0.012457275,0.028518986
HUMAN,Q13217,-0.05230713,26.632515,4.421802,3,8.2542305e-5,0.28139064,0.4008862
HUMAN,Q13227,0.21786308,22.813982,8.98963,3,8.2542305e-5,0.05706253,0.10932608
HUMAN,Q13228,-0.060913086,23.630081,1.2508084,3,8.2542305e-5,0.0034406262,0.008561855
HUMAN,Q13232,-0.015676498,22.784462,9.81976,3,8.2542305e-5,0.871672,0.914623
HUMAN,Q13242,-0.04156494,23.79817,4.2256656,3,8.2542305e-5,0.2933882,0.41349003
HUMAN,Q13243,0.025482178,22.988276,4.6820645,3,8.2542305e-5,0.57567203,0.68334144
HUMAN,Q13247,0.012674332,24.956848,3.6124396,3,8.2542305e-5,0.71429986,0.79938096
HUMAN,Q13257,0.04233551,23.581158,3.6582677,3,8.2542305e-5,0.27700788,0.39621922
HUMAN,Q13263,0.0528183,25.852484,2.2041209,3,8.2542305e-5,0.06799581,0.12673378
HUMAN,Q13268,-0.2769661,20.993504,5.833289,3,8.2542305e-5,0.005116724,0.012452998
HUMAN,Q13275,0.12781906,17.027924,26.825726,3,8.2542305e-5,0.5729423,0.68141305
HUMAN,Q13277,-0.07813072,20.150911,7.4028316,3,8.2542305e-5,0.30618462,0.4265951
HUMAN,Q13283,-0.122018814,26.125093,1.1616528,3,8.2542305e-5,0.00023783399,0.000684531
HUMAN,Q13286,-0.055244446,19.914145,9.650106,3,8.2542305e-5,0.52713645,0.64079887
HUMAN,Q13287,0.042655945,21.631304,5.291172,3,8.2542305e-5,0.39589766,0.5191776
HUMAN,Q13303,-0.12473488,23.702698,6.483296,3,8.2542305e-5,0.09282852,0.16414931
HUMAN,Q13308,0.37485504,19.163301,19.928364,3,8.2542305e-5,0.1454771,0.23816821
HUMAN,Q13309,-0.13922691,20.477308,5.338663,3,8.2542305e-5,0.05413811,0.10443578
HUMAN,Q13310,0.0066051483,26.624163,1.7023598,3,8.2542305e-5,0.6395479,0.7372023
HUMAN,Q13315,0.0074977875,21.694809,5.7696805,3,8.2542305e-5,0.8986834,0.93211097
HUMAN,Q13322,-0.011487961,23.14189,3.551022,3,8.2542305e-5,0.7743337,0.84486765
HUMAN,Q13325,-0.21849632,20.412437,3.3662786,3,8.2542305e-5,0.0034093661,0.008491065
HUMAN,Q13330,0.025108337,22.680666,0.98986995,3,8.2542305e-5,0.05537315,0.10656287
HUMAN,Q13332,-0.07167816,21.305925,10.63747,3,8.2542305e-5,0.51727223,0.6328623
HUMAN,Q13347,-0.07583618,25.098108,2.3673792,3,8.2542305e-5,0.017103331,0.0380357
HUMAN,Q13356,-0.10080719,21.648064,9.46454,3,8.2542305e-5,0.34657946,0.46965212
HUMAN,Q13361,-0.1517353,21.573097,13.896596,3,8.2542305e-5,0.30992994,0.43081903
HUMAN,Q13362,-0.16367722,24.342579,2.8953917,3,8.2542305e-5,0.0032382368,0.0080982745
HUMAN,Q13363,0.11656952,21.800777,3.667854,3,8.2542305e-5,0.018277368,0.040380776
HUMAN,Q13370,-0.07511139,19.446737,17.088413,3,8.2542305e-5,0.65768754,0.75205225
HUMAN,Q13371,0.12573433,20.910439,11.9436455,3,8.2542305e-5,0.28101858,0.40060684
HUMAN,Q13393,0.030099869,21.15341,11.713408,3,8.2542305e-5,0.7602177,0.8340794
HUMAN,Q13395,0.07515144,22.620773,5.1089745,3,8.2542305e-5,0.14332958,0.23525777
HUMAN,Q13404,0.16620636,24.684805,9.484939,3,8.2542305e-5,0.08141667,0.14749059
HUMAN,Q13405,0.067934036,22.874844,2.433863,3,8.2542305e-5,0.039378576,0.07960103
HUMAN,Q13409,-0.036582947,24.132256,4.5724955,3,8.2542305e-5,0.37444142,0.49779847
HUMAN,Q13415,0.035585403,21.818449,2.063314,3,8.2542305e-5,0.11545169,0.196971
HUMAN,Q13416,-0.10663986,23.58423,3.9261954,3,8.2542305e-5,0.028925428,0.060770076
HUMAN,Q13418,-0.004131317,22.970964,5.630568,3,8.2542305e-5,0.9306163,0.9544852
HUMAN,Q13421,0.036525726,22.371044,6.814385,3,8.2542305e-5,0.56051683,0.67066497
HUMAN,Q13423,0.027296066,24.150284,2.1905136,3,8.2542305e-5,0.20537539,0.31269893
HUMAN,Q13424,0.14074898,20.020664,19.667017,3,0.0013676772,0.40027127,0.5236051
HUMAN,Q13425,-0.025722504,21.632795,1.8933749,3,8.2542305e-5,0.18585624,0.28988868
HUMAN,Q13426,0.14122391,21.973125,5.4523726,3,8.2542305e-5,0.041494936,0.08316961
HUMAN,Q13427,-0.007314682,22.362785,3.5375583,3,8.2542305e-5,0.8559372,0.9045865
HUMAN,Q13428,0.06871033,23.994762,3.024964,3,8.2542305e-5,0.043417826,0.08647754
HUMAN,Q13432,0.18293953,18.014858,7.291424,3,8.2542305e-5,0.07068974,0.13100658
HUMAN,Q13433,0.00084495544,20.674469,4.958605,3,8.2542305e-5,0.98814607,0.9923289
HUMAN,Q13435,-0.06288147,24.676342,1.5756263,3,8.2542305e-5,0.016115109,0.036065582
HUMAN,Q13438,0.019207,21.88915,4.7503467,3,8.2542305e-5,0.68401957,0.7745336
HUMAN,Q13439,-0.027547836,24.4351,3.5483592,3,8.2542305e-5,0.4453627,0.5673464
HUMAN,Q13442,0.04693222,24.664442,6.4314475,3,8.2542305e-5,0.41412243,0.5367809
HUMAN,Q13443,-0.11584473,22.716288,4.2822647,3,8.2542305e-5,0.051550616,0.10021287
HUMAN,Q13444,-0.0070610046,20.985054,4.285409,3,8.2542305e-5,0.8695659,0.9134452
HUMAN,Q13445,0.023918152,23.222849,1.292445,3,8.2542305e-5,0.14118545,0.23227593
HUMAN,Q13451,0.008214951,24.838867,3.1279342,3,8.2542305e-5,0.76866746,0.84005165
HUMAN,Q13459,0.049303055,23.694126,2.7174766,3,8.2542305e-5,0.09289646,0.16423629
HUMAN,Q13464,-0.0006790161,21.503218,3.9717996,3,8.2542305e-5,0.98547006,0.98994106
HUMAN,Q13470,0.032930374,22.652582,6.862374,3,8.2542305e-5,0.57627153,0.68368894
HUMAN,Q13472,-0.07257652,22.917381,4.8143115,3,8.2542305e-5,0.14784938,0.24110392
HUMAN,Q13485,-0.042058945,23.418362,4.13559,3,8.2542305e-5,0.29021928,0.41012496
HUMAN,Q13488,-0.27414894,21.447742,13.790368,3,8.2542305e-5,0.07409557,0.13629341
HUMAN,Q13490,-0.15589523,19.557432,5.624653,3,8.2542305e-5,0.031276356,0.06499668
HUMAN,Q13492,-0.040887833,23.824646,4.0026402,3,8.2542305e-5,0.2667222,0.38530797
HUMAN,Q13496,-0.011566162,19.626835,22.944418,3,8.2542305e-5,0.9515938,0.96702266
HUMAN,Q13501,0.08676338,22.825846,3.5817137,3,8.2542305e-5,0.042687416,0.08516323
HUMAN,Q13503,0.02598381,19.17028,6.806136,3,8.2542305e-5,0.6622426,0.7561866
HUMAN,Q13505,-0.006160736,25.134523,4.0399475,3,8.2542305e-5,0.8858074,0.9241236
HUMAN,Q13506,0.07410431,17.741648,15.818424,3,8.2542305e-5,0.6566781,0.751353
HUMAN,Q13509,-0.09764671,29.284592,5.473846,3,8.2542305e-5,0.112067595,0.19258527
HUMAN,Q13510,-0.14146614,22.696898,4.808468,3,8.2542305e-5,0.02273292,0.04902255
HUMAN,Q13523,-0.044534683,22.895233,3.6001835,3,8.2542305e-5,0.27164498,0.390586
HUMAN,Q13526,-0.08986664,23.451368,2.2380927,3,8.2542305e-5,0.010810647,0.025073616
HUMAN,Q13530,0.055425644,20.469728,8.510693,3,8.2542305e-5,0.44610766,0.5676502
HUMAN,Q13535,-0.03373909,25.350723,2.3564196,3,8.2542305e-5,0.15022361,0.24434863
HUMAN,Q13541,0.15074158,24.905464,2.3814967,3,8.2542305e-5,0.0031175418,0.007812619
HUMAN,Q13542,0.3352375,16.331678,29.42583,3,0.0006219873,0.20790286,0.31575084
HUMAN,Q13546,-0.07458496,22.218655,10.30482,3,8.2542305e-5,0.42501512,0.5476419
HUMAN,Q13547,-0.06719017,24.011719,2.3663833,3,8.2542305e-5,0.038480833,0.07792982
HUMAN,Q13555,-0.10828209,21.556807,6.2068605,3,8.2542305e-5,0.09733415,0.17079563
HUMAN,Q13557,-0.042375565,20.80471,6.085431,3,8.2542305e-5,0.4779794,0.5977441
HUMAN,Q13561,-0.026578903,24.089529,3.6498356,3,8.2542305e-5,0.4082237,0.5312452
HUMAN,Q13564,-0.10562515,23.127853,2.8320813,3,8.2542305e-5,0.014036278,0.03175455
HUMAN,Q13569,-0.23739243,19.781364,13.522138,3,8.2542305e-5,0.078735754,0.1434735
HUMAN,Q13572,-0.053554535,21.80484,4.0450163,3,8.2542305e-5,0.20740184,0.31518814
HUMAN,Q13573,0.1143074,24.985083,1.8016481,3,8.2542305e-5,0.0014755278,0.0038436942
HUMAN,Q13574,-0.12078476,18.268055,9.135662,3,8.2542305e-5,0.27563262,0.394826
HUMAN,Q13586,0.027313232,25.418554,2.5463412,3,8.2542305e-5,0.3787994,0.50176895
HUMAN,Q13595,-0.081502914,24.553291,6.1764965,3,8.2542305e-5,0.15239948,0.24732141
HUMAN,Q13596,0.031547546,23.404606,2.7321873,3,8.2542305e-5,0.23605864,0.34949994
HUMAN,Q13601,-0.036863327,22.9577,1.853538,3,8.2542305e-5,0.1349113,0.22396797
HUMAN,Q13608,0.09142685,23.51792,11.079283,3,8.2542305e-5,0.3634708,0.48722023
HUMAN,Q13610,-0.054039,22.529358,3.7530308,3,8.2542305e-5,0.19428943,0.2994066
HUMAN,Q13613,0.014591217,21.795248,4.3668094,3,8.2542305e-5,0.7032872,0.790395
HUMAN,Q13614,-0.13401222,21.393082,3.7232523,3,8.2542305e-5,0.019394392,0.04257598
HUMAN,Q13615,0.104011536,20.801567,15.9523115,3,8.2542305e-5,0.51455885,0.63022757
HUMAN,Q13616,-0.028570175,24.082943,2.7210097,3,8.2542305e-5,0.353763,0.47719076
HUMAN,Q13617,-0.12815475,22.44582,3.8841283,3,8.2542305e-5,0.014948003,0.033603087
HUMAN,Q13618,-0.03837204,22.659529,2.732522,3,8.2542305e-5,0.15491809,0.25046614
HUMAN,Q13619,-0.059789658,23.294558,2.249437,3,8.2542305e-5,0.04198204,0.084005825
HUMAN,Q13620,0.04106903,23.026571,1.6657717,3,8.2542305e-5,0.034506798,0.071025416
HUMAN,Q13625,-0.079811096,23.714909,8.061753,3,8.2542305e-5,0.2608564,0.37895688
HUMAN,Q13627,-0.05631447,24.152973,5.0019236,3,8.2542305e-5,0.28101754,0.40060684
HUMAN,Q13630,-0.03034401,23.251146,4.0869474,3,8.2542305e-5,0.396396,0.51956093
HUMAN,Q13636,-0.10467911,25.270773,1.005454,3,8.2542305e-5,0.0002188112,0.00063310005
HUMAN,Q13637,-0.0660305,22.22361,3.6512272,3,8.2542305e-5,0.09181754,0.16274296
HUMAN,Q13641,-0.11425018,22.040005,2.8884642,3,8.2542305e-5,0.015303626,0.03434498
HUMAN,Q13642,-0.051620483,23.477516,3.501465,3,8.2542305e-5,0.22181435,0.33257002
HUMAN,Q13643,0.08060455,21.32434,4.123914,3,8.2542305e-5,0.12524334,0.21075791
HUMAN,Q13671,-0.050678253,21.444551,7.552247,3,8.2542305e-5,0.46145755,0.58159065
HUMAN,Q13685,-0.024662018,20.655682,8.068536,3,8.2542305e-5,0.73102266,0.81162
HUMAN,Q13686,-0.13528442,19.879656,14.657724,3,8.2542305e-5,0.373497,0.49709028
HUMAN,Q13724,-0.08808136,23.199823,1.7805591,3,8.2542305e-5,0.0064296136,0.015439768
HUMAN,Q13740,0.043390274,23.214071,3.096883,3,8.2542305e-5,0.18348806,0.28719664
HUMAN,Q13751,-0.010187149,22.751564,1.7335489,3,8.2542305e-5,0.5935077,0.6983737
HUMAN,Q13769,-0.041524887,21.99218,1.5315901,3,8.2542305e-5,0.06115242,0.11576581
HUMAN,Q13795,0.021427155,21.055597,2.8351617,3,8.2542305e-5,0.46155652,0.58165467
HUMAN,Q13813,-0.014547348,25.625181,1.9223354,3,8.2542305e-5,0.39619926,0.5194603
HUMAN,Q13823,0.029712677,24.972113,1.4302415,3,8.2542305e-5,0.06578497,0.12308813
HUMAN,Q13825,-0.064603806,23.32229,6.11662,3,8.2542305e-5,0.33141354,0.4534263
HUMAN,Q13829,-0.46772766,19.937439,13.258418,3,8.2542305e-5,0.019444788,0.04267885
HUMAN,Q13838,-0.089984894,27.09499,2.2708035,3,8.2542305e-5,0.009305993,0.021809114
HUMAN,Q13867,-0.12792015,23.140419,2.1314914,3,8.2542305e-5,0.0017321167,0.0044725356
HUMAN,Q13868,-0.039518356,22.795116,1.8791625,3,8.2542305e-5,0.08971629,0.15974554
HUMAN,Q13882,-0.039360046,21.40381,22.160067,3,0.00031663105,0.8389973,0.8924371
HUMAN,Q13885,0.0581131,23.661068,2.5965312,3,8.2542305e-5,0.08294443,0.1497191
HUMAN,Q13887,-0.07138443,21.024137,6.2793727,3,8.2542305e-5,0.32390335,0.44577786
HUMAN,Q13888,0.04916382,21.643738,3.5219488,3,8.2542305e-5,0.26669002,0.38530797
HUMAN,Q13889,-0.09252167,21.935982,11.3371315,3,8.2542305e-5,0.38442597,0.5070357
HUMAN,Q13895,0.0017795563,23.946335,2.6913915,3,8.2542305e-5,0.9479167,0.96485806
HUMAN,Q13901,0.2196827,21.26674,10.629267,3,8.2542305e-5,0.119700976,0.20281638
HUMAN,Q13905,-0.1665268,22.793856,9.813743,3,8.2542305e-5,0.18854679,0.2931008
HUMAN,Q13907,-0.09260368,22.502596,3.2240624,3,8.2542305e-5,0.03498614,0.071840584
HUMAN,Q13951,-0.026758194,22.66179,4.0001683,3,8.2542305e-5,0.5408105,0.6531908
HUMAN,Q13952,-0.05175972,21.65271,6.407465,3,8.2542305e-5,0.36688912,0.4905669
HUMAN,Q14004,-0.0037994385,21.735289,5.1221876,3,8.2542305e-5,0.94746786,0.96459216
HUMAN,Q14008,-0.0011062622,25.955399,2.9240959,3,8.2542305e-5,0.9632756,0.97522974
HUMAN,Q14011,0.10397339,22.672384,4.3540974,3,8.2542305e-5,0.052376844,0.10150851
HUMAN,Q14012,-0.099098206,20.67686,11.072428,3,8.2542305e-5,0.4017847,0.52512974
HUMAN,Q14019,0.10216522,25.414686,1.7849747,3,8.2542305e-5,0.0039386423,0.009746909
HUMAN,Q14031,-0.057718277,20.923805,7.5579677,3,8.2542305e-5,0.43226027,0.55439883
