Species,ProteinGroup,log2_diff,log2_mean,max_cv,min_n,max_qval,p_value,p_adj
HUMAN,A0AAG2UWQ9,-0.3028717,23.500132,2.5962894,3,8.336807e-5,0.00035856175,0.0009824907
HUMAN,A0AV96,-0.18870354,23.556765,6.9555655,3,8.336807e-5,0.03596153,0.04651622
HUMAN,A0AVF1,0.076438904,20.338146,26.856327,3,8.336807e-5,0.78750527,0.80603933
HUMAN,A0AVT1,-0.35645676,22.671381,2.9577875,3,8.336807e-5,0.00020014204,0.000644868
HUMAN,A0FGR8,-0.2606125,23.62293,0.9073202,3,8.336807e-5,8.809079e-6,0.00010292241
HUMAN,A0JLT2,-0.38597488,19.79019,7.7519274,3,8.336807e-5,0.009155258,0.01369483
HUMAN,A0JNW5,-0.1124382,21.56141,9.167791,3,8.336807e-5,0.18122384,0.20658107
HUMAN,A0MZ66,0.014951706,22.378647,2.2775276,3,8.336807e-5,0.5044319,0.5350582
HUMAN,A0PJW6,-0.4368782,21.866356,2.221724,3,8.336807e-5,3.190047e-5,0.00020419815
HUMAN,A0PK00,0.0172863,20.138165,10.745328,3,8.336807e-5,0.8865856,0.8970554
HUMAN,A1A4S6,-0.1544323,19.940025,12.938515,3,8.336807e-5,0.22550228,0.25331798
HUMAN,A1L0T0,-0.35655403,23.517189,2.1747854,3,8.336807e-5,0.00010353394,0.0004170163
HUMAN,A1L170,-0.20942307,20.732986,10.745192,3,8.336807e-5,0.088461,0.10636432
HUMAN,A1L188,-0.6672592,17.699682,10.431431,3,0.00023257617,0.0031019687,0.0054240907
HUMAN,A1L390,-0.30980682,25.758945,2.8013864,3,8.336807e-5,0.0002868454,0.0008368816
HUMAN,A1X283,-0.21817017,20.810165,3.9830122,3,8.336807e-5,0.0036322349,0.0061947186
HUMAN,A2A2Y4,-0.22804832,17.640799,16.227053,3,8.336807e-5,0.14365934,0.16653377
HUMAN,A2AJT9,-0.14920998,23.491055,13.374418,3,8.336807e-5,0.26865867,0.2984169
HUMAN,A2RRP1,-0.29226875,21.87938,3.9071875,3,8.336807e-5,0.0005662249,0.001389905
HUMAN,A2RTX5,0.22048569,18.49078,21.680428,3,0.00015651902,0.3449326,0.3761082
HUMAN,A2RU67,0.2734146,19.935257,5.269729,3,8.336807e-5,0.0077499677,0.011840288
HUMAN,A2RUC4,-0.18707848,20.730665,13.5193815,3,8.336807e-5,0.13801551,0.16049352
HUMAN,A2RUS2,-0.16303253,18.28965,20.840422,3,0.0004557539,0.42115605,0.45321774
HUMAN,A3KMH1,-0.23685837,23.346373,2.0324707,3,8.336807e-5,0.00040042604,0.0010660253
HUMAN,A3KN83,-0.28636742,23.895588,3.588088,3,8.336807e-5,0.0008135712,0.0018258962
HUMAN,A4D1E9,-0.41706848,21.498442,4.084325,3,8.336807e-5,0.00032968633,0.0009231657
HUMAN,A4D1P6,-0.12859535,20.242073,6.6372905,3,8.336807e-5,0.066295974,0.08158259
HUMAN,A5D8V6,-0.09254074,20.94584,4.1886296,3,8.336807e-5,0.09054605,0.10870532
HUMAN,A5PLL7,-0.62527657,20.68935,29.236454,3,0.00015589679,0.033095475,0.043186646
HUMAN,A5PLN9,-0.48574638,20.032974,12.715548,3,8.336807e-5,0.014127761,0.020060783
HUMAN,A5YKK6,-0.2908516,23.666883,1.3018663,3,8.336807e-5,6.735146e-6,9.219777e-5
HUMAN,A5YM69,0.53312683,15.222115,21.122803,3,0.00030857054,0.0406153,0.051944528
HUMAN,A6H8Y1,0.003973007,19.894045,16.882544,3,8.336807e-5,0.9807279,0.9826003
HUMAN,A6NCE7;Q9GZQ8,-0.16527367,20.906532,11.9038515,3,8.336807e-5,0.2103883,0.23739837
HUMAN,A6ND36,-0.01653862,20.031977,4.163107,3,8.336807e-5,0.6856956,0.71086806
HUMAN,A6NDG6,-0.24188995,23.16473,2.5343323,3,8.336807e-5,0.000852489,0.0018926669
HUMAN,A6NDU8,-0.23143768,21.913282,3.4925325,3,8.336807e-5,0.0036253694,0.0061863605
HUMAN,A6NED2,-0.39373398,23.282633,3.4040732,3,8.336807e-5,0.0001992982,0.00064349483
HUMAN,A6NFI3,-0.05299759,20.73137,6.390522,3,8.336807e-5,0.36088976,0.39235276
HUMAN,A6NHL2,-0.57032585,25.172287,10.143525,3,8.336807e-5,0.0058099786,0.009227828
HUMAN,A6NHR9,-0.33786774,25.333345,2.819968,3,8.336807e-5,0.00018748477,0.0006162241
HUMAN,A6NHX0,-0.19462395,20.02809,9.279892,3,0.00015669069,0.11438178,0.13501768
HUMAN,A6NIH7,-0.16409683,21.999695,3.9538925,3,8.336807e-5,0.008572513,0.012929087
HUMAN,A6NJ78,-0.2500763,19.315023,8.437583,3,8.336807e-5,0.022791136,0.030783309
HUMAN,A6NKD9,0.20199394,18.997421,6.6563807,3,8.336807e-5,0.027809914,0.036850695
HUMAN,A6NKF1,-0.14220047,19.960985,2.0420303,3,8.336807e-5,0.0014026575,0.0027940015
HUMAN,A7E2V4,0.0080833435,20.328863,10.623573,3,8.336807e-5,0.93919796,0.94550383
HUMAN,A8CG34,-0.19231224,20.411304,11.60092,3,8.336807e-5,0.123096794,0.14454634
HUMAN,A8MPP1,-0.23011589,19.720701,15.245359,3,8.336807e-5,0.20908032,0.23602821
HUMAN,A8MQ03,-0.22011375,20.913239,9.71581,3,8.336807e-5,0.074789934,0.09102128
HUMAN,A8MWD9;P62308,-0.61644363,26.649439,3.3754396,3,8.336807e-5,6.8731155e-5,0.0003198387
HUMAN,A8MXV4,-0.39618492,21.741188,8.735932,3,8.336807e-5,0.005222848,0.0084173735
HUMAN,A9UHW6,-0.22655296,19.80207,10.971659,3,8.336807e-5,0.07773984,0.094356105
HUMAN,B0I1T2,-0.44732285,24.532896,1.6354243,3,8.336807e-5,2.7202923e-6,6.678305e-5
HUMAN,B0YJ81,-0.66235924,17.094635,5.885734,3,0.000235165,0.0002792826,0.0008212852
HUMAN,B3KNS4,-0.2621765,19.840069,17.392395,3,8.336807e-5,0.19047493,0.2165191
HUMAN,B7ZAQ6;P0CG08,-0.29838943,22.711773,8.703411,3,8.336807e-5,0.008538225,0.012883544
HUMAN,C4AMC7;Q6VEQ5,-0.31754303,20.454525,9.824118,3,8.336807e-5,0.02223107,0.030101089
HUMAN,C9J7I0,0.497015,17.827703,32.186573,3,8.336807e-5,0.07455096,0.09076552
HUMAN,C9JI98,0.05426979,19.764957,32.90119,3,0.000235165,0.8647388,0.877347
HUMAN,C9JLW8,-0.40542984,20.263811,25.566639,3,0.00038237992,0.1604256,0.1843587
HUMAN,E9PAV3,-0.09498596,26.829819,3.055183,3,8.336807e-5,0.03685349,0.04757787
HUMAN,E9PRG8,-0.06856346,23.149971,7.7216687,3,8.336807e-5,0.30276904,0.3335995
HUMAN,H0Y944,-0.19914818,23.400276,6.7369976,3,8.336807e-5,0.03477564,0.045126643
HUMAN,L0R819,-0.2289772,21.624966,6.901587,3,8.336807e-5,0.021853382,0.029647063
HUMAN,O00115,-0.33385086,22.36197,2.455616,3,8.336807e-5,0.00020570314,0.00065858837
HUMAN,O00116,-0.31822586,23.659365,0.7295511,3,8.336807e-5,1.0877835e-6,5.0743085e-5
HUMAN,O00124,-0.40018845,20.2348,8.870963,3,8.336807e-5,0.0029833447,0.005251604
HUMAN,O00139,-0.36270714,22.189623,2.8861415,3,8.336807e-5,0.00023526262,0.0007235977
HUMAN,O00141,-0.1389389,19.161121,5.6000476,3,8.336807e-5,0.079214916,0.09598921
HUMAN,O00142,-0.21837044,19.859196,7.0605426,3,8.336807e-5,0.03152989,0.041293435
HUMAN,O00148,-0.3329277,24.708523,3.491717,3,8.336807e-5,0.0003456364,0.000957609
HUMAN,O00151,-0.21135902,22.49561,3.3307295,3,8.336807e-5,0.0032511798,0.005639098
HUMAN,O00154,-0.16002274,24.73807,2.144623,3,8.336807e-5,0.002052382,0.0038267584
HUMAN,O00159,-0.27907753,25.272228,1.3448759,3,8.336807e-5,1.5589507e-5,0.00013771467
HUMAN,O00161,-0.3107128,21.538181,5.010585,3,8.336807e-5,0.0023041011,0.004227262
HUMAN,O00165,-0.498518,21.616217,2.980954,3,8.336807e-5,1.7763612e-5,0.00014668693
HUMAN,O00170,-0.35525513,24.419523,2.7221105,3,8.336807e-5,0.00010167035,0.00041201356
HUMAN,O00178,-0.3172493,22.58509,3.2562592,3,8.336807e-5,0.00041428706,0.0010909357
HUMAN,O00180,-0.6184349,19.73357,22.907679,3,0.00038237992,0.031285416,0.04101164
HUMAN,O00186,-0.2916584,22.681187,1.2426544,3,8.336807e-5,2.7198577e-5,0.00018760464
HUMAN,O00187,-0.37391853,17.995537,9.296468,3,8.336807e-5,0.012784547,0.018379336
HUMAN,O00189,-0.31787682,21.66316,4.6379786,3,8.336807e-5,0.0016218171,0.00314355
HUMAN,O00193,0.014059067,25.183924,4.6532397,3,8.336807e-5,0.7451372,0.76574767
HUMAN,O00194,-0.43006134,22.101555,4.6580987,3,8.336807e-5,0.0003103394,0.0008835038
HUMAN,O00203,-0.2786312,24.793839,1.4842516,3,8.336807e-5,1.8813022e-5,0.00015111608
HUMAN,O00212,-0.34502983,22.102524,14.55377,3,8.336807e-5,0.05137875,0.064428054
HUMAN,O00217,-0.18371964,23.38054,5.554927,3,8.336807e-5,0.018595647,0.025698066
HUMAN,O00220,-0.4896145,22.91863,4.2284107,3,8.336807e-5,0.00036041834,0.0009862774
HUMAN,O00221,-0.2766056,19.696112,18.513735,3,8.336807e-5,0.1124228,0.13289209
HUMAN,O00231,-0.30876923,25.834627,0.7571688,3,8.336807e-5,1.292602e-6,5.218052e-5
HUMAN,O00232,-0.1443634,24.335371,3.9765773,3,8.336807e-5,0.0078187855,0.011935232
HUMAN,O00233,-0.3671341,23.591621,2.4266489,3,8.336807e-5,8.195525e-5,0.0003566781
HUMAN,O00244,-0.45622253,23.259245,8.125389,3,8.336807e-5,0.0019150514,0.00361879
HUMAN,O00255,-0.2406025,23.11218,6.1213727,3,8.336807e-5,0.0108761955,0.015926715
HUMAN,O00257,-0.22869301,20.60763,3.4332662,3,8.336807e-5,0.0012328862,0.002526143
HUMAN,O00258,-0.33428,20.120758,9.847349,3,8.336807e-5,0.021754323,0.02952858
HUMAN,O00264,-0.21907997,25.172787,2.2697847,3,8.336807e-5,0.00038954534,0.0010454557
HUMAN,O00267,-0.3040924,22.489077,2.352586,3,8.336807e-5,0.00016058279,0.0005582501
HUMAN,O00268,0.0628643,21.196737,2.613618,3,8.336807e-5,0.08106213,0.098067194
HUMAN,O00273,-0.22476006,22.960773,1.7596545,3,8.336807e-5,0.00013630404,0.00050124066
HUMAN,O00287,-0.06560707,18.1723,14.833688,3,8.336807e-5,0.68460906,0.7098585
HUMAN,O00291,-0.11811638,24.962986,4.6411824,3,8.336807e-5,0.034715462,0.045057837
HUMAN,O00299,-0.13001442,27.109707,3.194042,3,8.336807e-5,0.0052438807,0.008445866
HUMAN,O00303,-0.26194382,24.764957,2.2703817,3,8.336807e-5,0.00013894898,0.00050770596
HUMAN,O00308,-0.29849052,21.515186,10.499339,3,8.336807e-5,0.019897627,0.027263992
HUMAN,O00311,-0.38533783,20.5778,6.9845433,3,8.336807e-5,0.0030936445,0.0054139853
HUMAN,O00330,-0.13984299,23.464197,3.1399794,3,8.336807e-5,0.0057341177,0.009126906
HUMAN,O00391,-0.2701893,22.18309,4.6013675,3,8.336807e-5,0.005542483,0.0088565815
HUMAN,O00399,-0.25063133,22.243225,8.526303,3,8.336807e-5,0.024732715,0.033139206
HUMAN,O00400,-0.25536728,21.498577,7.4503136,3,8.336807e-5,0.018538702,0.025627807
HUMAN,O00401,-0.19123459,21.677242,6.9341884,3,8.336807e-5,0.047353737,0.05979151
HUMAN,O00410,-0.25748444,25.183586,2.299234,3,8.336807e-5,0.00013503169,0.00049819786
HUMAN,O00411,-0.31856537,23.003824,3.681072,3,8.336807e-5,0.0012388172,0.0025362326
HUMAN,O00418,-0.36462402,22.858515,1.7529027,3,8.336807e-5,1.4858224e-5,0.00013370063
HUMAN,O00422,-0.23695946,24.0737,2.4475284,3,8.336807e-5,0.00060921384,0.0014674026
HUMAN,O00423,-0.013786316,22.12339,14.676924,3,8.336807e-5,0.9096687,0.91819817
HUMAN,O00425,-0.11279297,24.535862,1.6366185,3,8.336807e-5,0.0012074709,0.0024857954
HUMAN,O00429,-0.30058098,24.002647,1.4716073,3,8.336807e-5,4.2463496e-5,0.00023876238
HUMAN,O00442,-0.31234932,23.732672,1.2909136,3,8.336807e-5,5.003111e-6,8.475831e-5
HUMAN,O00443,-0.1959877,21.602844,1.4768577,3,8.336807e-5,0.00015338877,0.00054282986
HUMAN,O00458,-0.38645554,22.349007,2.9889817,3,8.336807e-5,0.00029065835,0.0008431234
HUMAN,O00459,-0.23900604,20.792265,5.7054706,3,8.336807e-5,0.007210384,0.011125173
HUMAN,O00461,-0.31001282,21.59618,2.9283748,3,8.336807e-5,0.00044683932,0.001158251
HUMAN,O00462,-0.142416,19.096376,4.732872,3,8.336807e-5,0.041621815,0.053086255
HUMAN,O00463,-0.14117622,20.171719,17.438725,3,0.0002331727,0.38566187,0.41755447
HUMAN,O00468,-0.2480545,21.307693,3.3199384,3,8.336807e-5,0.0006079803,0.0014658747
HUMAN,O00469,-0.26093674,23.428633,6.885612,3,8.336807e-5,0.0076335,0.011680711
HUMAN,O00470,-0.40216637,18.735659,15.571298,3,8.336807e-5,0.024005903,0.032264896
HUMAN,O00471,-0.32297134,22.199215,1.0816499,3,8.336807e-5,6.105e-6,8.874407e-5
HUMAN,O00472,-0.0481987,19.717995,6.3310223,3,8.336807e-5,0.4756823,0.50755835
HUMAN,O00479,-0.3264656,23.374014,7.819413,3,0.00015651902,0.008595438,0.012959006
HUMAN,O00483,-0.46975708,24.723562,4.885559,3,8.336807e-5,0.00084740354,0.0018823717
HUMAN,O00487,-0.4817295,24.513716,3.0256526,3,8.336807e-5,5.9364364e-5,0.00029332843
HUMAN,O00488,-0.1603756,22.2893,12.984483,3,8.336807e-5,0.26913068,0.29881003
HUMAN,O00499,-0.33140182,22.557137,5.2652826,3,8.336807e-5,0.0033587455,0.0057967743
HUMAN,O00505,-0.31568527,22.526247,5.9562445,3,8.336807e-5,0.00370699,0.0063008824
HUMAN,O00512,0.25584412,18.023056,45.35845,3,0.00015589679,0.4700449,0.50205356
HUMAN,O00522,-0.09083748,18.279547,20.796118,3,0.000235165,0.6696344,0.695534
HUMAN,O00534,-0.18684006,23.864237,3.7505567,3,8.336807e-5,0.0026485403,0.0047390773
HUMAN,O00541,-0.39362907,23.399359,2.633697,3,8.336807e-5,8.925247e-5,0.00037824188
HUMAN,O00559,-0.4842472,18.911028,27.164785,3,0.000235165,0.06721849,0.08264515
HUMAN,O00560,-0.11456108,22.337175,6.218566,3,8.336807e-5,0.09536171,0.113889694
HUMAN,O00562,-0.14920044,21.034477,7.8991313,3,8.336807e-5,0.11377249,0.13436142
HUMAN,O00566,-0.41547966,22.16003,2.310169,3,8.336807e-5,6.912215e-5,0.00032097232
HUMAN,O00567,-0.21175003,25.459349,1.9410193,3,8.336807e-5,0.00036913596,0.0010024294
HUMAN,O00571,-0.48506927,25.706182,1.2597644,3,8.336807e-5,1.1526815e-6,5.114837e-5
HUMAN,O00584,-0.3521595,21.492199,6.6144867,3,8.336807e-5,0.0036419346,0.006207899
HUMAN,O00592,-0.06912804,25.18264,4.088225,3,8.336807e-5,0.18008955,0.20541821
HUMAN,O00622,-0.37137794,21.995155,5.5796895,3,8.336807e-5,0.0016436746,0.0031751657
HUMAN,O00623,-0.28778267,19.161978,10.175531,3,8.336807e-5,0.033183213,0.043283198
HUMAN,O00625,-0.33750725,23.342253,2.814191,3,8.336807e-5,0.00017520772,0.00059035345
HUMAN,O00629,-0.32044792,24.02093,3.462864,3,8.336807e-5,0.00047272336,0.001208924
HUMAN,O00635,-0.38373184,20.053263,7.6107655,3,8.336807e-5,0.0066220337,0.010344105
HUMAN,O00712,-0.23648262,22.50846,3.8358972,3,8.336807e-5,0.0026793655,0.004787432
HUMAN,O00716,-0.2846489,20.415539,22.752937,3,0.00030876108,0.22686163,0.25477684
HUMAN,O00743,-0.48381805,23.09763,4.7788496,3,8.336807e-5,0.00073426584,0.0016863745
HUMAN,O00748,-0.36177444,18.382647,17.801613,3,8.336807e-5,0.1228022,0.14424077
HUMAN,O00750,-0.23739052,20.832844,7.1242027,3,8.336807e-5,0.03129149,0.04101533
HUMAN,O00754,-0.35931396,20.603813,8.891281,3,8.336807e-5,0.011281793,0.016449895
HUMAN,O00762,-0.16454506,19.729855,5.4559035,3,8.336807e-5,0.03631469,0.046940014
HUMAN,O00764,-0.37053108,23.958479,2.1863346,3,8.336807e-5,3.4617806e-5,0.00021335205
HUMAN,O00767,-0.14289856,23.885696,4.612162,3,8.336807e-5,0.037458308,0.048304226
HUMAN,O14497,-0.22943687,21.771856,3.7905788,3,8.336807e-5,0.0025456578,0.004587575
HUMAN,O14513,0.05016327,19.399912,24.635015,3,0.00038431975,0.8076086,0.8244979
HUMAN,O14519,-0.24193954,21.464819,10.967469,3,0.00015669069,0.09545197,0.113986686
HUMAN,O14521,-0.6572132,23.130835,4.476561,3,8.336807e-5,0.00018718679,0.0006158829
HUMAN,O14523,-0.17686844,20.38012,9.639901,3,8.336807e-5,0.10935656,0.12954721
HUMAN,O14524,-0.3235798,21.730513,11.235087,3,8.336807e-5,0.053262375,0.06653835
HUMAN,O14530,-0.35639,21.410583,3.8817716,3,8.336807e-5,0.00047204192,0.0012079165
HUMAN,O14544,0.024230957,20.158545,29.11206,3,0.0011068477,0.93961596,0.945849
HUMAN,O14545,-0.4013729,20.39115,8.109291,3,8.336807e-5,0.0024446668,0.004440522
HUMAN,O14548,-0.112249374,23.693214,2.9438257,3,8.336807e-5,0.012295418,0.017767416
HUMAN,O14561,-0.22724915,25.232296,3.5635102,3,8.336807e-5,0.0015695075,0.0030595802
HUMAN,O14562,-0.08722496,24.064814,6.001031,3,8.336807e-5,0.20152645,0.22795022
HUMAN,O14578,-0.08496475,22.659563,3.9757485,3,8.336807e-5,0.0853332,0.102858804
HUMAN,O14579,-0.37776184,23.673733,2.6623654,3,8.336807e-5,6.545018e-5,0.00031072184
HUMAN,O14593,-0.6255932,23.42607,20.39489,3,8.336807e-5,0.011480593,0.016708814
HUMAN,O14613,-0.21720314,19.810217,8.260416,3,8.336807e-5,0.047327824,0.059764784
HUMAN,O14617,-0.32304573,24.982985,2.5474265,3,8.336807e-5,0.00015885779,0.0005545493
HUMAN,O14618,-0.1409111,23.935892,4.5753765,3,8.336807e-5,0.028021576,0.037096042
HUMAN,O14628,-0.4818077,16.957115,16.82442,3,8.336807e-5,0.030010935,0.03943534
HUMAN,O14639,-0.30021095,21.385489,7.1042137,3,8.336807e-5,0.007861696,0.01198911
HUMAN,O14640,-0.056339264,19.791714,17.70616,3,8.336807e-5,0.70647514,0.73000693
HUMAN,O14641,-0.21410751,21.065437,3.8250663,3,8.336807e-5,0.0030882154,0.005406738
HUMAN,O14646,-0.35472107,22.010426,4.349264,3,8.336807e-5,0.0008824031,0.0019501434
HUMAN,O14647,-0.24555397,23.752804,5.4038687,3,8.336807e-5,0.0058759386,0.009317892
HUMAN,O14653,-0.42121696,20.793861,9.497578,3,8.336807e-5,0.0126130935,0.018155647
HUMAN,O14656,-0.5201969,22.645794,2.353591,3,8.336807e-5,4.99559e-6,8.475831e-5
HUMAN,O14657,-0.30490875,22.492641,5.153778,3,8.336807e-5,0.0045251166,0.007450176
HUMAN,O14662,-0.18507576,20.920273,1.4831027,3,8.336807e-5,0.00028549775,0.00083430257
HUMAN,O14668,0.0898571,16.469343,28.871517,3,0.0028336844,0.7386161,0.75997853
HUMAN,O14672,-0.41267204,21.496826,5.096272,3,8.336807e-5,0.00035501324,0.00097599806
HUMAN,O14678,-0.03989792,19.8382,4.2693467,3,8.336807e-5,0.39877522,0.43082637
HUMAN,O14681,-0.21081734,23.06765,7.068152,3,8.336807e-5,0.040032614,0.05127741
HUMAN,O14684,-0.30488396,24.633432,2.2126997,3,8.336807e-5,6.310092e-5,0.00030345784
HUMAN,O14686,-0.22750664,24.42986,10.963635,3,8.336807e-5,0.053893115,0.06727075
HUMAN,O14715,-0.05763054,22.379057,10.98717,3,8.336807e-5,0.5476852,0.5772465
HUMAN,O14727,-0.19715881,21.686184,4.589606,3,8.336807e-5,0.007174334,0.011074977
HUMAN,O14730,-0.43395042,22.05412,3.042952,3,8.336807e-5,0.00016783878,0.00057319127
HUMAN,O14732,-0.35594177,22.901907,5.986094,3,8.336807e-5,0.0042148377,0.0070135924
HUMAN,O14733,-0.42362785,21.818321,5.618762,3,8.336807e-5,0.0015733714,0.0030656888
HUMAN,O14734,-0.13529968,23.227371,3.9398856,3,8.336807e-5,0.021883214,0.029684339
HUMAN,O14735,-0.50883675,23.312485,6.7521434,3,8.336807e-5,0.0013260758,0.0026783072
HUMAN,O14737,-0.21071053,24.389824,4.8122945,3,8.336807e-5,0.0052313223,0.008427795
HUMAN,O14744,-0.24323273,24.50203,2.7490075,3,8.336807e-5,0.00071129657,0.001646532
HUMAN,O14745,0.08696747,24.244884,3.3804448,3,8.336807e-5,0.056798898,0.070660345
HUMAN,O14757,-0.2986393,22.414434,5.0508823,3,8.336807e-5,0.0028797786,0.0050956467
HUMAN,O14763,-0.053052902,20.302643,5.1682014,3,8.336807e-5,0.35948402,0.39095944
HUMAN,O14772,-0.18094063,21.508451,4.584308,3,8.336807e-5,0.01062243,0.015591365
HUMAN,O14773,-0.4671135,24.459108,5.3527155,3,8.336807e-5,0.00019912813,0.0006434117
HUMAN,O14775,-0.31542778,16.207458,48.70352,3,0.0011068477,0.40135008,0.43331084
HUMAN,O14776,-0.3642311,23.406124,4.090459,3,8.336807e-5,0.00024799284,0.0007513759
HUMAN,O14777,-0.18006516,22.251701,2.8525798,3,8.336807e-5,0.0012133624,0.0024954767
HUMAN,O14786,-0.29880905,17.358334,8.587221,3,8.336807e-5,0.01337261,0.01911191
HUMAN,O14787,-0.3651886,22.855408,2.177299,3,8.336807e-5,4.744553e-5,0.00025548373
HUMAN,O14795,-0.110672,24.254028,1.9664757,3,8.336807e-5,0.0044121877,0.007289978
HUMAN,O14802,-0.27601433,23.016115,1.5806143,3,8.336807e-5,8.027903e-5,0.00035208926
HUMAN,O14817,-0.5085659,21.037693,9.588029,3,8.336807e-5,0.003359751,0.0057967743
HUMAN,O14818,-0.18358421,25.914474,1.7134609,3,8.336807e-5,0.00021879589,0.00068721554
HUMAN,O14828,-0.19239998,24.107609,2.1058204,3,8.336807e-5,0.0006765247,0.0015879293
HUMAN,O14832,-0.30335045,20.11201,12.44875,3,8.336807e-5,0.048270937,0.060864195
HUMAN,O14841,0.052934647,22.543928,15.192454,3,8.336807e-5,0.6886905,0.71350306
HUMAN,O14867,-0.13987732,20.97113,7.1342072,3,8.336807e-5,0.070428275,0.086154245
HUMAN,O14874,-0.13547134,21.043993,15.981594,3,8.336807e-5,0.37080207,0.4023998
HUMAN,O14879,-0.34555435,20.351477,8.948298,3,8.336807e-5,0.01764966,0.02453073
HUMAN,O14880,-0.35729027,24.595676,5.3686676,3,8.336807e-5,0.0035251274,0.006036571
HUMAN,O14893,-0.12139511,21.518404,5.5778937,3,8.336807e-5,0.07738253,0.09394958
HUMAN,O14907,-0.087846756,22.492085,8.563046,3,8.336807e-5,0.33609307,0.36707357
HUMAN,O14908,-0.31410217,22.254543,2.2830963,3,8.336807e-5,9.1064045e-5,0.00038180815
HUMAN,O14917,-0.28786469,22.468994,18.385931,3,0.0002331727,0.109192796,0.12937754
HUMAN,O14920,-0.22659302,21.481766,2.2592213,3,8.336807e-5,0.00015447772,0.0005448465
HUMAN,O14925,0.054489136,23.00306,8.181026,3,8.336807e-5,0.5690758,0.5981399
HUMAN,O14929,-0.17571068,24.126846,3.7969058,3,8.336807e-5,0.009326234,0.013912581
HUMAN,O14936,-0.30231857,22.012714,1.705648,3,8.336807e-5,2.489041e-5,0.00017829183
HUMAN,O14939,-0.3982792,18.286192,35.553917,3,0.0010405828,0.24227096,0.27080253
HUMAN,O14949,-0.5240669,23.846792,6.944839,3,8.336807e-5,0.0009683633,0.0021014018
HUMAN,O14950;P19105,-0.26753235,24.996567,2.5252817,3,8.336807e-5,0.00053500925,0.0013309187
HUMAN,O14964,-0.39997482,22.512798,2.1912284,3,8.336807e-5,7.076233e-5,0.00032515562
HUMAN,O14965,-0.41611862,21.447973,5.78036,3,8.336807e-5,0.002144969,0.003974093
HUMAN,O14966,0.0020446777,20.179869,6.5841956,3,8.336807e-5,0.9754749,0.97819316
HUMAN,O14967,0.025880814,21.473133,21.982967,3,0.00015669069,0.89917964,0.908849
HUMAN,O14972,-0.22039795,22.278124,6.186798,3,8.336807e-5,0.013303996,0.019035524
HUMAN,O14974,-0.18640518,22.549515,1.199761,3,8.336807e-5,0.000106639316,0.0004252516
HUMAN,O14975,-0.3069744,24.643183,3.3578045,3,8.336807e-5,0.0005107561,0.0012835142
HUMAN,O14976,-0.0963707,22.167517,2.79963,3,8.336807e-5,0.029940393,0.039350856
HUMAN,O14979,-0.14598846,26.869328,1.4587779,3,8.336807e-5,0.00025325714,0.00076388847
HUMAN,O14980,-0.42165375,25.023705,0.96207917,3,8.336807e-5,1.1315561e-6,5.114837e-5
HUMAN,O14981,-0.24394989,23.323526,4.2223134,3,8.336807e-5,0.0023448323,0.0042913635
HUMAN,O15013,-0.30522728,21.477892,5.019863,3,8.336807e-5,0.0012918434,0.0026217801
HUMAN,O15014,-0.07142258,23.228651,6.532326,3,8.336807e-5,0.23965056,0.2681591
HUMAN,O15015,-0.2444992,19.425129,12.337778,3,8.336807e-5,0.09861335,0.117539056
HUMAN,O15020,-0.24916267,23.85389,2.1908429,3,8.336807e-5,0.000234559,0.0007226373
HUMAN,O15027,-0.1984272,23.008665,1.083069,3,8.336807e-5,2.624108e-5,0.00018389602
HUMAN,O15031,-0.3657074,24.08195,1.1166912,3,8.336807e-5,2.3980497e-6,6.3319574e-5
HUMAN,O15037,-0.38335037,21.248487,7.820395,3,8.336807e-5,0.010901576,0.015952753
HUMAN,O15040,-0.15136337,19.707699,9.131981,3,8.336807e-5,0.18038546,0.2057371
HUMAN,O15042,-0.4107952,24.411188,3.0279586,3,8.336807e-5,0.00011307324,0.00044353312
HUMAN,O15047,-0.107494354,23.605894,7.3633523,3,8.336807e-5,0.15942597,0.18335952
HUMAN,O15050,-0.38450813,19.851912,26.625391,3,0.00015669069,0.21467559,0.24197593
HUMAN,O15056,-0.11905098,20.430191,5.4788723,3,8.336807e-5,0.07582924,0.09217925
HUMAN,O15061,-0.23614502,21.48131,7.018883,3,8.336807e-5,0.032297462,0.042224053
HUMAN,O15062,-0.056446075,20.630177,4.718336,3,8.336807e-5,0.26393944,0.29348496
HUMAN,O15063,-0.34311676,17.423279,13.304229,3,8.336807e-5,0.07188383,0.08773881
HUMAN,O15066,-0.27238655,20.96616,7.253131,3,8.336807e-5,0.024667794,0.033055738
HUMAN,O15067,-0.39999008,24.162687,1.327943,3,8.336807e-5,1.5610027e-6,5.4773813e-5
HUMAN,O15084,-0.2551365,21.997007,3.7304327,3,8.336807e-5,0.0015519729,0.0030305581
HUMAN,O15085,-0.13245583,20.818903,7.3993063,3,8.336807e-5,0.09259153,0.110886216
HUMAN,O15091,-0.3132763,21.145031,7.479591,3,8.336807e-5,0.015295134,0.02152427
HUMAN,O15111,-0.32146263,20.982605,3.0147076,3,8.336807e-5,0.00024311017,0.000739609
HUMAN,O15116,-0.5306759,20.783426,11.322917,3,8.336807e-5,0.0063963733,0.010035167
HUMAN,O15118,-0.21691704,24.730825,3.113973,3,8.336807e-5,0.00079438934,0.0017943569
